Horror Epics	1985 albums, The Exploited albums, Punk albums
Let's Start a War	1983 albums, The Exploited albums, Punk albums
Korsholm	Municipalities of Finland
Troops of Tomorrow	1982 albums, The Exploited albums, Punk albums
Rukatunturi	Hills, Ski areas and resorts, Geography of Finland, Skiing in Finland
Stephen Synnott	American astronomers, Living people, Year of birth missing (living people)
Punks Not Dead	1981 albums, The Exploited albums, Punk albums
Schwartz–Jampel syndrome	Genetic disorders
Igor Kurnosov	1985 births, 2013 deaths, Russian chess players, Road accident deaths
16 BC	16 BC
17 BC	17 BC
18 BC	18 BC
19 BC	19 BC
20 BC	20 BC
Queen Alexandra's birdwing	Butterflies, Papua New Guinea
21 BC	21 BC
22 BC	22 BC
23 BC	23 BC
24 BC	24 BC
25 BC	25 BC
26 BC	26 BC
28 BC	28 BC
29 BC	29 BC
Charlotte Dawson	1966 births, 2014 deaths, Australian activists, Australian models, Australian television presenters, Models who committed suicide, People from Auckland, Reality television participants, Suicides by hanging, Suicides in Australia
Dale Gardner	1948 births, 2014 deaths, American astronauts, Cardiovascular disease deaths in the United States, Deaths from cerebral hemorrhage, Scientists from Minnesota
Cape Colony	History of the Netherlands, Establishments in South Africa, 1795 establishments, 1910s disestablishments in South Africa
Sakis Boulas	1954 births, 2014 deaths, Deaths from cancer, Disease-related deaths in Greece, Greek actors, Greek singers, Singer-songwriters
Shep Houghton	1914 births, Living people, American silent movie actors, American stage actors, American television actors, American dancers, American centenarians, Actors from Salt Lake City, Utah
Fay McKenzie	1918 births, 2019 deaths, American centenarians, American silent movie actors, American stage actors, Actors from Hollywood
Lassie Lou Ahern	1920 births, 2018 deaths, Deaths from influenza, Disease-related deaths in Arizona, American silent movie actors, American stage actors, American television actors, Actors from Los Angeles, California
Hanna Maron	1923 births, 2014 deaths, Actors from Berlin, German Jews, Israeli movie actors, Israeli stage actors, Israeli television actors, Jewish Israeli actors, Naturalized citizens of Israel, Refugees from Nazism
Mildred Kornman	1925 births, Living people, American silent movie actors, Actors from Beverly Hills, California
Dickie Moore (actor)	1925 births, 2015 deaths, Deaths from dementia, American silent movie actors, American television actors, Actors from Los Angeles, California
Loni Nest	1915 births, 1990 deaths, Deaths from natural causes, German movie actors, People from Berlin
Helen Rowland	1919 births, Living people, American child actors, American silent movie actors, Actors from New York City
Garrick Utley	1939 births, 2014 deaths, Cancer deaths in the United States, Deaths from prostate cancer, Journalists from Chicago
Sol Hurok	1888 births, 1974 deaths, Deaths from myocardial infarction, Naturalized citizens of the United States, Russian entertainers
Valeri Kubasov	1935 births, 2014 deaths, Cosmonauts, Engineers, Soviet people, Recipients of the Order of Lenin
Reghu Kumar	1953 births, 2014 deaths, Deaths from renal failure, Indian composers
Heart cancer	Cancer
Đoko Rosić	1932 births, 2014 deaths, Deaths from surgical complications, Hungarian movie actors, Serbian people
Kurikka	Cities in Finland
Polyphaga	Polyphaga
Els Borst	1932 births, 2014 deaths, Democrats 66 politicians, Deputy Prime Ministers of the Netherlands, Dutch academics, Dutch murder victims, Dutch physicians, Dutch women politicians, Euthanasia activists, Former leaders of political parties in the Netherlands, Former members of the House of Representatives of the Netherlands, Government ministers of the Netherlands, Humanists, People murdered in the Netherlands, Politicians from Amsterdam
Francesco Di Giacomo	1947 births, 2014 deaths, Accidental deaths in Italy, Italian musicians, Italian singers, People from Sardinia, Road accident deaths, Rock singers
Georgette Rejewski	1910 births, 2014 deaths, Belgian movie actors, Belgian stage actors, Belgian television actors, Deaths from natural causes, Dutch centenarians, Dutch movie actors, Dutch stage actors, Dutch television actors, People from Antwerp
Humppila	Municipalities of Kanta-Häme
Hankasalmi	Municipalities of Central Finland
Jokioinen	Municipalities of Kanta-Häme
Bobby Eaton	1958 births, 2021 deaths, American professional wrestlers, Sportspeople from Huntsville, Alabama
Mynämäki	Municipalities of Southwest Finland
Muurame	Municipalities of Central Finland
Kaarina	Cities in Finland, Municipalities of Southwest Finland
Prince of Carignan	Princes and Princesses of Savoy
Jonathan Glover	1941 births, British writers, English philosophers, Living people
Cross-country skiing	Skiing
Pöytyä	Municipalities of Southwest Finland
The Pink Panther	American criminal comedy movies, Series of movies, American television series, 1954 television series debuts, 2009 television series endings, Spacetoon shows
Irene, South Dakota	Cities in South Dakota, 1895 establishments in the United States, 1890s establishments in South Dakota
Crazylegs Crane	1978 television series debuts, 1978 disestablishments in the United States, 1970s American television series, American animated television series
Leo Vroman	1915 births, 2014 deaths, American biologists, American illustrators, American painters, American playwrights, American poets, Dutch artists, Dutch Jews, Dutch poets, Dutch scientists, Jewish American scientists, Jewish American writers, Naturalized citizens of the United States, People from Gouda, Refugees from Nazism, Writers from South Holland
Joaquín Guzmán	1957 births, Living people, Drug traffickers, Mexican people, People from Sinaloa, Prisoners
Wakonda, South Dakota	Towns in South Dakota
Douglas Mawson	1882 births, 1958 deaths, Australian explorers, Fellows of the Royal Society, Officers of the Order of the British Empire, People from Adelaide, Knights Bachelor, English explorers
Barbara Boxer	1940 births, Living people, Politicians from Brooklyn, United States senators from California, US Democratic Party politicians
Zsuzsa Csala	1933 births, 2014 deaths, Actors from Budapest, Disease-related deaths in Hungary, Hungarian movie actors, Hungarian stage actors, Hungarian television actors
Per Theodor Haugen	1932 births, 2018 deaths, Norwegian movie actors, Norwegian television actors, Norwegian stage actors
Marek Židlický	1977 births, Czech ice hockey players, Detroit Red Wings players, Living people, Minnesota Wild players, Nashville Predators players, New Jersey Devils players, New York Islanders players, Olympic bronze medalists, Ice hockey defencemen
Marajó	Atlantic islands, Islands of South America, Geography of Brazil
Knights of Labor	1969, History of the United States
Tagetes	Flowers, Asteraceae
John William Finn	1909 births, 2010 deaths, Deaths from natural causes, American military people, American centenarians, People from Los Angeles, California
Hershel W. Williams	1923 births, Living people, American military people, People from West Virginia
Praça Diogo de Vasconcelos	Belo Horizonte, Town squares
Oleksandr Turchynov	1964 births, Living people, Presidents of Ukraine, Prime Ministers of Ukraine, Legislative speakers
Lukas Ammann	1912 births, 2017 deaths, Deaths from surgical complications, People from Basel, Swiss actors, Swiss centenarians
Esther Peterson	1906 births, 1997 deaths, American activists, American feminists, American Latter Day Saints, American lobbyists, Columbia University alumni, People from Utah, Presidential Medal of Freedom recipients
Monique Alexander	1982 births, Living people, Actors from California, American adult models, American erotic dancers, American LGBT sex industry people, American pornographic actors, Bisexual people, LGBT dancers, LGBT models, LGBT people from California, LGBT pornographic actors, Models from California
AVN Adult Entertainment Expo	Social events, Tourism, Entertainment, Pornography, Las Vegas, Nevada, 1998 establishments in the United States, 20th-century establishments in Nevada
Yvette Lebon	1910 births, 2014 deaths, Actors from Paris, Deaths from natural causes, French centenarians, French movie actors, French stage actors
Zohra Sehgal	1912 births, 2014 deaths, Agnostics, Centenarians, Choreographers, Deaths from cardiac arrest, Indian movie actors, Infectious disease deaths in India, Indian stage actors, Indian television actors, Actors from Uttar Pradesh
Trypanosomatida	Microbiology
Swedish Football Association	1904 establishments in Sweden, Football organizations, Football in Sweden
Swedish Bandy Association	1925 establishments in Sweden, Bandy in Sweden
Federation of International Bandy	1955 establishments, Bandy
Remo Capitani	1927 births, 2014 deaths, Actors from Rome, Italian movie actors
Skënder Sallaku	1935 births, 2014 deaths, Albanian people, Movie actors, Comedians
Kaskinen	Towns in Finland, 1785 establishments, 18th century establishments in Finland, 1780s establishments in Europe
Pope Victor I	Year of death unknown, Year of birth unknown
Loviisa	Towns in Finland, Municipalities of Uusimaa, 1745 establishments, 18th century establishments in Finland, 1740s establishments in Europe
Aram Mp3	1984 births, Living people, Armenian people, Singer-songwriters
Masku	Municipalities of Southwest Finland
Nousiainen	Municipalities of Southwest Finland
Adelobasileus	Therapsids
Aura, Finland	Municipalities of Southwest Finland, 1917 establishments in Europe, 1910s establishments in Finland
Praça da Liberdade	Belo Horizonte, Town squares
Praça Rui Barbosa	Belo Horizonte, Town squares
National War Labor Board	United States government agencies, 1918 establishments in the United States, 1919 disestablishments
David Krejčí	1986 births, American Hockey League players, Boston Bruins players, Czech ice hockey players, Ice hockey centres, Gatineau Olympiques players, Living people, Stanley Cup champions
Alexandre Borges	1966 births, Living people, Brazilian movie actors, Brazilian television actors, People from São Paulo
Denis Norden	1922 births, 2018 deaths, Comedians from London, English television presenters, English television writers, ITV presenters, Radio personalities from London, Screenwriters from London, Television personalities from London
Glenn McCuen	1991 births, Actors from Louisiana, Living people
John Pickstone	1944 births, 2014 deaths, People from Lancashire, British historians, English writers, British educators, History of science
René Teulade	1931 births, 2014 deaths, Civil servants, Deaths from stroke, Socialist Party (France) politicians
Mansour Koushan	1949 births, 2014 deaths, Cancer deaths in Norway, Iranian writers, Iranian movie directors, Norwegian journalists, Norwegian writers, Playwrights, Iranian poets
Nico Nicolaiewsky	1957 births, 2014 deaths, Brazilian comedians, Brazilian movie actors, Brazilian musicians, Brazilian television actors, Cancer deaths in Brazil, Composers, Deaths from leukemia
Patricia Janečková	1998 births, Living people, Singers, Slovakian people
Grant Denyer	1977 births, Living people, Australian television presenters, Meteorologists, People from New South Wales
Nidal Malik Hasan	1970 births, Living people, American military people, American murderers, American Muslims, American people convicted of attempted murder, American prisoners sentenced to death, Arab people, Majors, Military people from Virginia, American psychiatrists
Cerebral edema	Brain
Tea Ista	1932 births, 2014 deaths, Finnish television actors, Finnish movie actors, Finnish stage actors, Finnish people
Cementation	Sedimentology
West End of London	London, City of Westminster
Raisio	Cities in Finland, Municipalities of Southwest Finland
Stand and Sing of Zambia, Proud and Free	National anthems, Zambia
International Organization for Standardization	ISO standards, International organizations, Geneva
Society for Worldwide Interbank Financial Telecommunication	Finance, Computer networking
Royal Palace of Turin	Turin, Palaces in Italy, Former royal residences
Auster AOP.9	Royal Air Force aircraft
Living with You	2012 songs, Rock songs
Sprouting	Vegetables
Pope Zephyrinus	Year of death unknown, Year of birth unknown
Riot grrrl	Feminism, Punk rock
Harold Ramis	1944 births, 2014 deaths, Deaths from vasculitis, Actors from Chicago, American movie actors, American television actors, American television directors, American television producers, American television writers, Cardiovascular disease deaths in Chicago, Jewish American actors, Jewish American writers, Movie directors from Chicago, Movie producers from Chicago, Screenwriters from Chicago
Carlos Páez Vilaró	1923 births, 2014 deaths, People from Montevideo, Artists, Architects, Painters, Composers, Potters, Uruguayan writers
Unrepentant Geraldines	2014 albums, Tori Amos albums
Bob L. Harris	1922 births, 2014 deaths, American movie actors, American television actors, Actors from Oklahoma, Singers from Oklahoma
Joe Bell	1923 births, 2014 deaths, Canadian ice hockey left wingers, Ice hockey people from Manitoba, New York Rangers players
Andrew Lang	1844 births, 1912 deaths, Scottish poets, Scottish writers, British anthropologists, Critics
Stephanie Kwolek	1923 births, 2014 deaths, American chemists, American inventors, Female scientists, Scientists from Pittsburgh, Pennsylvania
Suicide in Greenland	Suicide, Greenland
Stanley Brotman	1924 births, 2014 deaths, People from New Jersey, American judges, American military people
M117 bomb	Explosives
H. B. Reese	1879 births, 1956 deaths, American inventors, Candy, Cardiovascular disease deaths in the United States, Deaths from myocardial infarction, People from Pennsylvania, People with foods named after them
Zbigniew Romaszewski	1940 births, 2014 deaths, Human rights activists, Politicians from Warsaw
Universidade Federal do Recôncavo da Bahia	Colleges and universities in Brazil, Bahia, 2006 establishments, 2000s establishments in Brazil
Liperi	Municipalities of Finland
Paedophile Information Exchange	1974 establishments in the United Kingdom, 1984 disestablishments in the United Kingdom, Child sexual abuse
Pope Urban I	Popes, 230s deaths
Rebecca Adlington	1989 births, British Olympic bronze medalists, British Olympic gold medalists, I'm a Celebrity...Get Me Out of Here! contestants, Living people, Mansfield, Medalists at the 2008 Summer Olympics, Medalists at the 2012 Summer Olympics, Officers of the Order of the British Empire, Sportspeople from Nottinghamshire, British swimmers
Sleigh Bells (band)	Musical groups established in 2008, American musical groups, 2008 establishments in the United States
Kontiolahti	Municipalities of Finland
Fuze	Military, Explosives
Emilie Autumn	1979 births, Living people, People with bipolar disorder, Singers from Los Angeles, California
Megan's Law	1996 establishments in the United States, American sex offenders, United States federal legislation
Martin Hanzal	1987 births, Arizona Coyotes players, Czech ice hockey players, Dallas Stars players, Living people, Minnesota Wild players, Phoenix Coyotes players, United States Hockey League players, Ice hockey centres
Haikouichthys	Agnatha
David Giuntoli	1980 births, Living people, American television actors
Leppävirta	Municipalities of Northern Savonia
Suonenjoki	Cities in Finland, Municipalities of Northern Savonia
Tervo	Municipalities of Northern Savonia
Tokaji	Wine, Hungarian culture, 17th century establishments in Europe, Establishments in Hungary
Thalia Zedek	1961 births, American rock guitarists, American rock singers, Lesbians, Living people
Mário Coluna	1935 births, 2014 deaths, Mozambican people, Portuguese footballers
Slowdive	Slowdive, 1985 establishments in the United Kingdom, 1995 disestablishments in the United Kingdom, 2010s British music groups, 2014 establishments in Europe, Alternative rock bands, Musical groups established in 1985, Musical groups disestablished in 1995, Musical groups established in the 2010s
DVD-R	DVD
Charles Evans Hughes	1862 births, 1948 deaths, Deaths from pneumonia, Governors of New York, United States Secretaries of State, Chief Justices of the United States, Politicians from New York, US Republican Party politicians, People from Glens Falls, New York
John Rutledge	1739 births, 1800 deaths, Chief Justices of the United States, Governors of South Carolina, Signers of the United States Constitution, People from Charleston, South Carolina
Gilbert Stuart	1755 births, 1828 deaths, Deaths from stroke, American painters, People from Rhode Island
Oliver Ellsworth	1745 births, 1807 deaths, American Calvinists, American lawyers, Chief Justices of the United States, Congregationalists, Federalist party (US) politicians, Harvard University alumni, United States senators from Connecticut, Yale University alumni
Morrison Waite	1816 births, 1888 deaths, Deaths from pneumonia, Chief Justices of the United States, American lawyers, Politicians from Ohio
Melville Fuller	1833 births, 1910 deaths, Deaths from myocardial infarction, Disease-related deaths in Maine, Burials at Graceland Cemetery, Chief Justices of the United States, Politicians from Maine
Edward Douglass White	1845 births, 1921 deaths, Deaths from myocardial infarction, Chief Justices of the United States, United States senators from Louisiana
Harlan Fiske Stone	1872 births, 1946 deaths, Deaths from cerebral hemorrhage, Chief Justices of the United States, United States Attorneys General, Politicians from New Hampshire
Fred M. Vinson	1890 births, 1953 deaths, American Methodists, American military personnel of World War I, Chief Justices of the United States, Deaths from myocardial infarction, United States representatives from Kentucky, United States Secretaries of the Treasury
Hull House	1889 establishments in the United States, Museums in Chicago, Landmarks in Chicago, 19th century in Chicago, 1880s establishments in Illinois
Pulau Ayu	Islands of Indonesia
Ellen Gates Starr	1859 births, 1940 deaths, Deaths from heart failure, American activists, LGBT people from Chicago, Lesbians, Businesspeople from Chicago, Writers from Chicago
Ich bin ein Berliner	1963, Speeches, Berlin Wall, John F. Kennedy, 20th century in Germany, 1963 in the United States
We begin bombing in five minutes	1984 in the United States, 1980s in the Soviet Union, Speeches by Ronald Reagan
Otep	2000 establishments in the United States, 2000s American music groups, 2010s American music groups, Nu metal bands
Flipping	Economics, Real estate
Chokwe Lumumba	1947 births, 2014 deaths, Deaths from heart failure, Politicians from Detroit, Michigan, American mayors, US Democratic Party politicians, American lawyers, African American lawyers, African American politicians
Fasciculation	Symptoms, Muscular system
Doug Jarrett	1944 births, 2014 deaths, Canadian ice hockey defencemen, Cancer deaths in Ontario, Chicago Blackhawks players, Deaths from lung cancer, Ice hockey people from Ontario, New York Rangers players, People from London, Ontario
Cephalaspis	Agnatha
Franny Beecher	1921 births, 2014 deaths, Musicians from Philadelphia, Pennsylvania, American country musicians, American jazz musicians, American rock guitarists, Deaths from natural causes
Tomaž Pengov	1949 births, 2014 deaths, People from Ljubljana, Composers, Singer-songwriters, Guitarists, Lutenists, Poets, Slovenian people
TMNT (movie)	2007 movies, 2007 animated movies, 2007 computer-animated movies, Warner Bros. movies, American animated movies, American action movies, Animated Teenage Mutant Ninja Turtles movies, Martial arts movies
Sulkava	Municipalities of Southern Savonia, Rowing
Ruokolahti	Municipalities of South Karelia
Pope Pontian	Popes
Loimaa	Towns in Finland, Municipalities of Southwest Finland
Anthony Blake (bishop)	1704 births, 1787 deaths, People from the Republic of Ireland, Roman Catholic archbishops
Pope Anterus	Popes
Fair Labor Standards Act	United States federal legislation, 20th century in law, 1938 in North America, 1930s in the United States
Wage Stabilization Board	United States federal legislation, 1946 establishments in the United States, 1947 disestablishments in the United States, 1950 establishments in the United States, 1950s disestablishments in the United States
Al Greene	1954 births, 2014 deaths, Sportspeople from Detroit, Michigan, African-American basketball players, Detroit Tigers players
Gordon Nutt	1932 births, 2014 deaths, English footballers, Sportspeople from Birmingham
Al Feldstein	1925 births, 2014 deaths, American comics artists, American editors, American painters, Writers from New York City
Will Eisner	1922 births, 2000 deaths, American cartoonists, Deaths from surgical complications, Writers from New York City, American comics artists, American Jews, American military personnel of World War II
Joe Shuster	1914 births, 1992 deaths, Deaths from heart failure, Naturalized citizens of the United States, American comics artists, American cartoonists, Writers from Ontario, People from Toronto
Bülend Ulusu	1923 births, 2015 deaths, Admirals, People from Istanbul, Prime Ministers of Turkey, Turkish military people
Adnan Pachachi	1923 births, 2019 deaths, Asian diplomats, Government ministers, Prime Ministers of Iraq, People from Baghdad
Ninian Stephen	1923 births, 2017 deaths, Australian Governors-General, Australian judges, Civil servants, People from Oxfordshire
Jamshid Amouzegar	1923 births, 2016 deaths, People from Tehran, Prime Ministers of Iran
Seán Treacy	1923 births, 2018 deaths, Former members of Dáil Éireann, Former MEPs
Khamtai Siphandon	1924 births, Living people, Asian military people, Communist politicians, Generals, Presidents of Laos, Prime Ministers of Laos
Gayville, South Dakota	Towns in South Dakota, 1892 establishments in the United States, 1890s establishments in South Dakota
Mission Hill, South Dakota	Towns in South Dakota, 1913 establishments in the United States, 1910s establishments in South Dakota
Inge Keller	1923 births, 2017 deaths, German movie actors, German stage actors, People from Berlin
Colony of Natal	1843 establishments, 1910s disestablishments in South Africa, 19th-century establishments in South Africa, 1840s establishments in the United Kingdom, 20th century disestablishments in the United Kingdom, 1910s disestablishments in Europe, 1840s establishments in Africa
Carlos Humberto Romero	1924 births, 2017 deaths, Presidents of El Salvador
Tomiichi Murayama	1924 births, Living people, Prime Ministers of Japan, People from Ōita Prefecture
Noboru Takeshita	1924 births, 2000 deaths, Deaths from respiratory failure, Prime Ministers of Japan, People from Shimane Prefecture, Waseda University alumni
Volin, South Dakota	Towns in South Dakota, 1901 establishments in the United States, 1900s establishments in South Dakota
Sōsuke Uno	1922 births, 1998 deaths, Deaths from pneumonia, Prime Ministers of Japan, People from Shiga Prefecture
Toshiki Kaifu	1931 births, Living people, Prime Ministers of Japan, People from Aichi Prefecture
Morihiro Hosokawa	1938 births, Living people, Prime Ministers of Japan, Politicians from Tokyo
Tsutomu Hata	1935 births, 2017 deaths, Prime Ministers of Japan, Politicians from Tokyo, Deputy Prime Ministers of Japan
Ryutaro Hashimoto	1937 births, 2006 deaths, Deaths from surgical complications, Prime Ministers of Japan, People from Okayama Prefecture, Deputy Prime Ministers of Japan, Keio University alumni
Keizō Obuchi	1937 births, 2000 deaths, Deaths from stroke, Disease-related deaths in Japan, Prime Ministers of Japan, People from Gunma Prefecture
Abderrahmane Youssoufi	1924 births, 2020 deaths, Deaths from lung cancer, Prime Ministers of Morocco, Lawyers, Human rights activists
Kenneth Kaunda	1924 births, 2021 deaths, Presidents of Zambia, Teachers, Deaths from pneumonia
Dawda Jawara	1924 births, 2019 deaths, Muslims, Presidents of the Gambia, Prime ministers
Jaime Lusinchi	1924 births, 2014 deaths, Deaths from respiratory failure, Disease-related deaths in Venezuela, Presidents of Venezuela
György Lázár	1924 births, 2014 deaths, Prime Ministers of Hungary, Communists
Alphons Egli	1924 births, 2016 deaths, Presidents of the Swiss Confederation, People from Lucerne
Lubomír Štrougal	1924 births, Living people, Communists, Prime Ministers of Czechoslovakia
Eino Uusitalo	1924 births, Living people, Finnish politicians, Prime ministers
Ball-peen hammer	Tools
Eino Leino	1878 births, 1926 deaths, Finnish people, Poets, Journalists
Mário Soares	1924 births, 2017 deaths, Deaths from stroke, Prime Ministers of Portugal, Presidents of Portugal, Portuguese lawyers, Portuguese educators, Historians, Atheists, People from Lisbon
United States Women's Bureau	1920 establishments in the United States, United States Department of Labor
Black caiman	Crocodilia
Ken Ham	1951 births, Living people, Australian activists, Australian Christians, Australian educators, Baptists, Christian writers, Creationists, People from Cairns, Queensland, Writers from Queensland
Jim Lange	1932 births, 2014 deaths, American game show hosts, American radio personalities, Cardiovascular disease deaths in the United States, Deaths from myocardial infarction, People from Saint Paul, Minnesota
Colin Mochrie	1957 births, Living people, Actors from Montreal, Actors from British Columbia, British stand-up comedians, Scottish television actors, Scottish movie actors, Scottish writers, Canadian comedians, Canadian television actors, Canadian movie actors, Canadian writers
Wayne Brady	1972 births, Living people, Actors from Orlando, Florida, African American actors, American stand-up comedians, African American comedians, American movie actors, American singers, American television actors, American television personalities, Comedians from Florida, People from Columbus, Georgia
Jan Hoet	1936 births, 2014 deaths, Art critics, Belgian nobility, Cardiovascular disease deaths in Belgium, Deaths from myocardial infarction, People from Flemish Brabant
Fryazino	Cities in Russia
Seth Meyers	1973 births, Living people, People from Evanston, Illinois, Actors from Illinois, Comedians from Illinois, Writers from Illinois, Actors from New Hampshire, Writers from New Hampshire, American stand-up comedians, Jewish American actors, American television actors, American movie actors, American television personalities, Screenwriters from Illinois, American movie producers, American voice actors
Neil deGrasse Tyson	1958 births, Living people, Scientists from New York City, American academics, Astrophysicists, American educators, American agnostics, Activists, People from the Bronx
Intelligence agency	Intelligence agencies
Elias Lönnrot	1802 births, 1884 deaths, Linguists, Finnish scientists, Botanists, Christian writers, Lutherans
Tana River (Norway)	Rivers of Finland, Rivers of Europe
Alexander Salák	1987 births, American Hockey League players, Czech ice hockey goaltenders, Florida Panthers players, Living people, Swedish Hockey League players
Atlantic salmon	Ray-finned fish
Huber Matos	1918 births, 2014 deaths, Activists, Anti-Communists, Prisoners, Cuban writers, Cardiovascular disease deaths in the United States, Deaths from myocardial infarction
Non-Stop (movie)	2014 action movies, 2014 thriller movies, 2010s action thriller movies, 2014 mystery movies, American action thriller movies, American mystery movies, English-language movies, French action movies, French thriller movies, Canadian thriller movies, Movies directed by Jaume Collet-Serra
Ghostbusters (1984 movie)	1984 comedy movies, 1980s fantasy movies, 1980s ghost movies, 1980s monster movies, American comedy movies, American fantasy movies, American ghost movies, American monster movies, English-language movies, Movies directed by Ivan Reitman, Movies set in New York City, Ghostbusters movies
Rick Moranis	1953 births, Living people, Actors from Toronto, Canadian movie actors, Canadian musicians, Canadian screenwriters, Canadian stage actors, Canadian television actors, Canadian voice actors, Comedians from Toronto, Emmy Award winners, Musicians from Ontario, Naturalized citizens of the United States, Writers from Toronto
Elmer Bernstein	Academy Award winning composers, American movie score composers, Golden Globe Award winning composers, 1922 births, 2004 deaths, Deaths from cancer, American composers, People from New York City
Sorel Etrog	1933 births, 2014 deaths, Deaths from prostate cancer, Romanian people, Canadian painters, Canadian sculptors
Ernie Hudson	1945 births, Living people, American movie actors, American television actors, American voice actors, American stage actors, Actors from Michigan
Shehu Shagari	1925 births, 2018 deaths, Presidents of Nigeria
Ali Hassan Mwinyi	1925 births, Living people, Presidents of Tanzania
Nicholas Brathwaite	1925 births, 2016 deaths, Prime Ministers of Grenada
Mahathir Mohamad	1925 births, Living people, Prime Ministers of Malaysia, Deputy Prime Ministers of Malaysia
Quett Masire	1925 births, 2017 deaths, Deaths from surgical complications, Presidents of Botswana, Vice Presidents of Botswana
Ali Bozer	1925 births, 2020 deaths, Deaths from the COVID-19 pandemic in Turkey, Turkish politicians, Civil servants, People from Ankara
Gérard Kango Ouédraogo	1925 births, 2014 deaths, Prime Ministers of Burkina Faso
Yang Hyong-sop	1925 births, Living people, North Korean politicians
Antoine Gizenga	1925 births, 2019 deaths, Prime Ministers of the Democratic Republic of the Congo
Czesław Kiszczak	1925 births, 2015 deaths, Generals, Polish communist politicians, Polish military people, Prime Ministers of Poland
Gregorio Conrado Álvarez	1925 births, 2016 deaths, Presidents of Uruguay, Criminals, People from Montevideo
Julio María Sanguinetti	1936 births, Living people, Presidents of Uruguay, Uruguayan lawyers, People from Montevideo
Arnaldo Forlani	1925 births, Living people, Prime Ministers of Italy
Trần Thiện Khiêm	1925 births, 2021 deaths, Generals, Military personnel of the Vietnam War, Vietnamese military people, Vietnamese politicians, Prime ministers
Luis Alberto Monge	1925 births, 2016 deaths, Deaths from cardiac arrest, Presidents of Costa Rica, Lawyers, Ambassadors to Israel
Rachid Solh	1926 births, 2014 deaths, Lebanese Muslims, Prime Ministers of Lebanon
Abdul-Karim Mousavi Ardebili	1926 births, 2016 deaths, Chief Justices of Iran
Valéry Giscard d'Estaing	Valéry Giscard d'Estaing, 1926 births, 2020 deaths, Deaths from the COVID-19 pandemic in France, People from Koblenz, Politicians from Rhineland-Palatinate, Presidents of France, Recipients of the Order pro merito Melitensi, French Ministers of Finance, French military people, French Roman Catholics, Princes of Andorra, Anti-Communists, French writers, French mayors
Mohammad Hasan Sharq	1925 births, Living people, Prime Ministers of Afghanistan
Abdelsalam al-Majali	1926 births, Living people, Prime Ministers of Jordan, Physicians
Chau Sen Cocsal Chhum	1905 births, 2009 deaths, Deaths from natural causes, Centenarians, Cambodian people, Prime ministers, Civil servants
Antoine Pinay	1891 births, 1994 deaths, Deaths from natural causes, French centenarians, People from Auvergne-Rhône-Alpes, Prime Ministers of France, French Ministers of Finance
Willem Drees	1886 births, 1988 deaths, Agnostics, Deputy Prime Ministers of the Netherlands, Aldermen of the Netherlands, Dutch centenarians, Dutch civil servants, Dutch councillors, Dutch esotericists, Dutch former Christians, Dutch provincial politicians, Esperantists, Former leaders of political parties in the Netherlands, Former members of the House of Representatives of the Netherlands, Freemasons, Government ministers of the Netherlands, Labour Party (Netherlands) politicians, Politicians from Amsterdam, Prime Ministers of the Netherlands, Writers from Amsterdam
Martin E. Sullivan	1944 births, 2014 deaths, Deaths from renal failure, American historians, People from New York
Tim Wilson (comedian)	1961 births, 2014 deaths, American country musicians, Cardiovascular disease deaths in the United States, Comedians from Georgia (U.S. state), Deaths from myocardial infarction, Musicians from Georgia (U.S. state), People from Columbus, Georgia
Country-western dance	Dances
Anjem Choudary	1967 births, Living people, Al-Qaeda people, British lawyers, British Muslims, Criminals from London, Islamic State people
Aaron Allston	1960 births, 2014 deaths, American movie directors, American science fiction writers, Cardiovascular disease deaths in the United States, Deaths from heart failure, Video game designers, Writers from Texas
Son of God (movie)	2010s biographical movies, 2014 drama movies, American drama movies
Grinding	Dances
Lipovica, Lipljan	Villages in Europe, Settlements in Kosovo, Settlements in Serbia
Hugo Brandt Corstius	1935 births, 2014 deaths, Disease-related deaths in the Netherlands, Dutch academics, Dutch columnists, Dutch computer scientists, Dutch journalists, Dutch mathematicians, Linguists, People from Eindhoven, Writers from North Brabant
Bark bread	Breads
Kolari	Municipalities of Lapland (Finland)
Pudasjärvi	Towns in Finland, Municipalities of Northern Ostrobothnia
Raul Soares Square	Belo Horizonte, Town squares
List of Docklands Light Railway stations	Docklands Light Railway stations, London-related lists, Rail transport lists
Puolanka	Municipalities of Kainuu
Vaala	Municipalities of Northern Ostrobothnia
Paltamo	Municipalities of Kainuu
Lambada	Dances
Sete de Setembro Square	Belo Horizonte, Town squares
Nikki DeLoach	American television actors, American movie actors, Actors from Georgia (U.S. state), 1979 births, Living people
Luby's massacre	1991 in the United States, 1990s in Texas, 1990s murders in the United States, Attacks on buildings and structures in the United States, Attacks on restaurants, Mass murder in the 1990s, Mass murder in Texas, Mass shootings in Texas, Massacres in the United States, Murder-suicides in the United States, Murders by firearm in Texas, October events, Suicides by firearm in the United States
Edward J. Walsh	1942 births, 2014 deaths, Deaths from lung cancer, American journalists, American editors, Writers from Chicago
Lesterville, South Dakota	Towns in South Dakota, 1883 establishments in Dakota Territory
Lee Konitz	1927 births, 2020 deaths, American jazz musicians, American saxophonists, Musicians from Chicago, Deaths from the COVID-19 pandemic in the United States
